ID      Score
    8436   17.23
    3518   14.07
    6255   81.41
     358   31.49
      92    70.1
    5674   91.49
    4959   30.36
    3364   56.33
     864   22.09
    9667   78.67
     145   18.08
    3779   64.63
    8009   63.92
    1752   18.18
    9365   94.74
     691   80.19
    3221    10.7
    7838     4.8
    1309    1.43
     450   47.25
    3324    4.71
    7920    63.9
    5356   50.42
    9968   13.76
    3082      49
    2311    7.64
      11   14.83
    7834    36.3
    6452   32.14
    2732    44.2
     845   34.57
    3409   38.96
    8652   43.67
    3384   20.29
    5480   62.15
    7006   33.72
     695    26.5
    2776   91.05
     967   54.41
    6534   24.17
    8088   76.97
    2645   96.19
    7792   91.74
    1443   65.77
    2937   26.18
    1319   62.77
    5824   52.57
      60   22.73
    3947   88.12
    3699   14.64
    3090   66.88
    4075   57.31
    8241   85.14
    4950    6.89
    7142   97.73
    2340   35.79
    4552   62.18
    5931    73.3
    9615   67.18
     907    8.25
    5784   36.04
     386    3.86
    5843   18.73
    5608   66.82
    3199   26.72
    3777   56.75
     466   91.05
    3001    5.27
    4601   76.22
    9553     6.7
    8928   89.28
    8708    84.3
     631   70.32
    5449    4.08
    8527   49.67
    4169    2.64
    3923    7.11
    7218    5.02
    7720   77.38
    5814   26.63
    8293   49.71
    9112   44.15
    3693   72.07
    9207   19.61
    7393   79.21
     914   34.75
    1071   20.16
    9361   27.56
    7400   71.85
    6266   68.41
    1559    5.49
    2736    5.57
    3824   43.53
    2621    5.93
    8603    3.89
    2472   17.64
    8408   59.18
    4885    7.93
      41   62.27
    6574   63.65
    3984   73.64
    8548   13.24
    7865   98.71
    6529    5.71
    3990   94.71
    8182   65.92
    5557   21.12
    1731   70.75
     485    35.2
     716   80.67
    3580    6.49
    1142   71.38
    7634    3.48
    1198    3.09
    1294   22.26
    3312    8.55
    4790   78.45
    9979   37.99
    2272   24.29
    9344   63.69
    2520   57.67
    2853    4.03
    2674   87.11
    1970   50.79
    1019    1.21
    7489   54.37
    1289   80.74
    4226   51.88
     317   89.27
    9732   28.86
    6253   25.56
    1654    45.1
    4723   28.93
    3111   28.89
    4122   54.49
    2312    8.15
     135    66.1
    7881   18.15
    1632   19.61
    4363   77.57
    2271   42.07
    9700   56.27
    6907   70.89
    9868   80.27
    7588   24.06
    9017   55.67
    7798   42.11
    3792   42.05
    5110    12.6
    2286    0.85
    8033   31.79
    4415   83.55
    4811    3.48
    3052   47.33
    3383   94.11
    9400   76.99
    9280   11.07
     948   69.22
    2763   94.16
    3859   46.13
    1707   32.72
    2273    17.6
    2471    9.54
    4880   69.98
    7568   43.61
    6220    57.2
    9249   59.81
    8521   78.56
    2852   39.49
    3066    1.24
    7584   94.21
    5243   37.75
    5872   16.48
    5716   53.43
    9779   35.55
    8166   46.73
    2700   85.73
     177    13.2
    4335   79.13
    1076   75.22
    5369   82.24
    4142   38.19
    6937   54.38
    8235   69.43
     792   83.36
    1347   22.68
    9033   81.27
    4952   54.57
    8755   51.39
    4341    38.9
    3392   82.05
    7419   83.22
    8675   79.84
    7932   48.44
     132   13.93
    9328   61.29
    8377    3.76
     287   58.03
    3253   45.23
     400   20.61
    4627   95.66
      73      55
    5453   33.19
    4829   37.05
    3811   67.53
    6782    8.27
    2363   65.39
    4604   74.53
    8674   63.17
    2349   40.35
    5721   13.54
     860    6.92
    1587   37.09
    9516   68.61
    2517   39.22
    2283   23.67
    4180   16.85
    3016   94.48
    5049   34.78
    4979   21.91
    5845   42.17
    7570   24.58
    2154   65.56
    1473   77.47
    8906   93.74
    4774   48.58
    3282   40.87
    8370   43.68
    3938   46.86
    7553   94.03
    1009   64.31
    5383   31.71
    8950   98.72
    7602   68.07
    4688   81.32
    8304   94.85
    5809    41.6
    7652   74.37
    9026   39.46
    8153   64.61
    1234   74.16
    4170   20.15
    4176   83.86
    6439   36.91
    5499   36.47
      46   13.02
    5630      64
    6170   81.11
    2793   83.11
    6761    4.92
    7609   82.99
    6197   50.18
    4228   83.97
    5327   52.31
    4187    85.9
    7434   83.88
    7691   71.09
    8002   57.67
    1516   89.39
     779   95.53
    9931   70.66
    7350   31.52
    1457   68.19
    9261   39.76
    4985   66.15
    6590   95.74
    8118   10.28
    2595   43.01
    2658   72.54
    9200   46.59
     275   16.07
    7565   14.67
    3379    9.35
    3436   23.96
    6206    4.25
    7840   11.51
    7628   96.23
    5879   94.96
    3434   80.07
    2864   26.98
     646   65.11
    4589   98.59
    9478    42.1
     126   99.69
    1915   79.43
    9162   81.88
    3746   25.02
    7200   93.08
    1770   10.95
     546   70.92
    5669   23.59
    3954   30.31
    3245   71.72
    9121   31.54
    5518    8.31
    8767   61.71
    6857   82.82
    2291   84.01
    4388   44.43
    5041   18.98
    2820   24.62
    7247   22.46
    1489   13.72
    3718   43.77
    6241    9.99
    8921   80.27
    4261   91.97
    4043   78.24
    7685   83.14
    4346   65.09
    9600   91.89
     306   43.76
    5507   93.76
    9847   50.12
    5515   80.42
    8724   17.28
    4376   30.24
    9456   68.75
    9660    53.8
    9742   81.32
    4624    4.62
    8736   12.38
    6688   86.09
    7119   65.27
    7402   84.54
    6698    2.33
     725    0.41
    1735   63.54
    1699   98.69
    2895   83.37
    8922   64.26
    8963   31.97
    9499   42.76
    4781   61.17
    1068    7.48
    8827   42.69
    5512   64.02
    3378   94.96
    3031   99.03
    3963   61.83
    6709   77.91
    3225   40.21
    3827   92.07
    2574   85.48
    2420   56.78
    5862   11.55
    5768   10.31
    9671   40.86
    3538    64.5
    7671   44.57
    1469   82.24
    1216    82.1
    6267   73.03
    6317   78.13
    8478   16.75
    8365   22.04
    2080   61.59
    4198    26.7
    1639    64.3
    9175    5.37
    4818   98.87
    8495   70.93
    1852   86.45
     566   87.91
    9996   20.38
    8920   57.95
    5147   97.23
     330   72.43
    6942   28.44
    2331    6.17
    6165   76.82
    9825   40.59
    7804   86.63
     479   89.04
    6313   13.66
    7267   74.76
    6754    80.6
    4081   95.26
    4861   35.58
    9285   40.85
      75   96.29
     156   57.29
    8725   88.51
    5371   52.56
    6588   48.58
    4500   33.46
    5717    63.8
    5568   50.57
    7583   59.03
    9165   84.37
    4462   23.71
    8798   78.82
    7140    65.3
    3112   84.08
    6770   36.92
    1788   66.96
     373   69.61
    3247   13.25
    8791   95.34
    5764   30.39
    2281   82.73
    6852   72.77
    5244   29.91
    2616   21.47
    2476   36.16
    9517   66.45
    7870   28.16
    6963   93.99
    6051   37.52
    2544   14.35
    1400   33.99
     545   76.32
    9808   92.34
     988   87.81
    5170      15
    6899   57.51
    1004   13.47
    9408   92.15
    4693     3.8
    6699    94.9
    6215    84.7
    8842   43.76
    6985   37.19
    4063   28.77
     632    7.12
    8388   31.91
    5436   52.01
    6626   45.63
    8555   32.59
    5139   23.78
    4764   50.76
    6412   81.31
      19      32
    9224   65.28
    1037    3.26
    4016   45.14
    5200    55.1
    7822   62.91
    8095   53.07
    1766   12.86
     422   87.47
    4085   74.66
    3890    8.02
    8065    0.49
    9074   18.97
    4844   64.78
    6840    8.73
    7266    98.8
    5994   25.16
    6199   80.73
    4428   63.25
    5729   96.45
    1117   80.08
    9485   72.55
     261   24.21
    2330   59.89
    6411    62.3
    2926   33.16
    7109    2.03
    7094   32.86
    4562   63.52
    9018   22.38
    2099   50.22
    3915   20.81
    6591   44.34
    9129   80.91
    8530    7.64
    3395   16.71
    9628   29.39
    4644   15.29
    1237   51.74
    6737   31.32
    5939    27.6
    2735   73.16
    9219    44.7
    4571   62.78
    8577   84.78
    3041   85.03
    1394    58.2
    1519   94.42
    9914   27.56
    5897   79.56
    3147   17.58
    5744   35.17
    9796   10.52
    3780   74.29
    7820   89.36
    2463   83.96
    1455   39.83
    4578   95.99
    4088   79.45
     774   28.29
    6759    0.65
    7327      31
    9152   71.35
    7283    18.5
     958   75.68
     410   14.96
    5268   68.33
    5628   67.13
    1663   57.27
    6851   41.65
    8316   68.85
    8199   61.82
    7698   47.65
    2526   16.76
    4680    9.11
    9049   56.48
    5021   94.64
    2468   79.65
    9013   12.74
    4046   55.07
    8881    8.67
    4152   61.89
    1420   58.34
    6332   99.39
    1692   62.97
    1187   74.87
    2478   25.57
    7557   85.08
    2288   50.83
    1833   70.81
    7540    8.36
     841   14.58
    3070   86.22
    3032   22.71
    7631   74.53
    3654   11.06
     842    0.56
    4014   29.95
    8672    40.2
    7164      19
    3386   96.81
    4761   72.16
     742   13.87
    5682    92.9
    9399   78.88
    4450   97.93
    9282    51.9
    1297   16.71
     442    61.5
    9151   29.44
    9579   41.56
    6052    8.16
    1130   55.47
    7780   56.32
    8799   71.49
    2324   28.62
    6462   62.93
    8542    5.69
    9656   84.83
    2025   19.98
    5314   71.22
    7103   95.55
    9024    7.23
    3574   69.84
    9123   80.41
    6732    47.9
    6721   99.52
    3102   87.66
    2345   15.42
    3775   37.14
    8968   74.39
    3677   69.92
    2264   87.04
    2059   75.75
    6078   30.46
    5792   42.23
    1546   37.91
    2347   10.15
     594   41.27
    3176   68.19
    4926   62.48
    7265    95.8
    1687   97.57
     885   47.66
     439   98.54
    1156   18.29
    2381   73.81
    4993   11.29
    3774    19.1
    9038   53.39
    9827   53.56
    7363   31.42
    5438   33.85
     308   16.52
    4802   41.52
    3973   81.53
    4872   16.76
    8359   10.62
     903   91.88
    3834   43.37
    1342   50.17
    7745   71.52
    9519    13.6
      27   24.23
    5010   14.65
    4000   40.48
    6880   95.95
    4019   17.33
    3334   65.15
    5502   31.67
    6293   68.58
    3720   96.42
    6753   15.48
    7368   97.03
    9336   92.46
    4603   80.68
    6877   28.97
    3537   73.72
      10   29.72
    6121    2.25
    2514     2.1
    5092   77.08
    1820   20.87
    1579   97.21
    7025   23.85
    8896    88.5
    5019   78.67
    7549   62.52
    8614   33.51
    5380   35.73
    8693   25.61
    4271   20.97
    8082   52.14
    5461   37.41
    6561   36.68
    4246    8.44
    6181   17.22
    4233   77.84
     561   50.42
    3539   89.88
    2188   88.63
     990    1.49
    3145    1.53
    5114   62.22
     443   82.47
    4786   98.16
    9591   12.53
    1061   63.31
    1199   75.94
    9747   69.79
      42   18.97
    3507   93.57
   10000   65.24
     377   37.04
    5033   29.05
    5199   68.68
    7596   64.31
    2376   34.12
    4135   16.95
    3454    96.9
    4292      10
    8379   24.15
    3319   21.05
     171    6.36
    8568    5.29
    7977   10.25
    1154   95.53
    5991   51.22
    9062   97.53
     559   10.25
    2042   43.88
    6665   87.98
    6746   19.32
      86   19.65
    5803   85.72
    8981   86.53
    9048   10.85
    7004   52.49
    6916   45.83
    4425   17.57
    5016    12.4
    9599   54.86
    7314   50.86
    9298   27.01
    1065    8.49
     751   98.75
    9320   25.89
     216    2.47
    1548   40.92
    5712   51.11
    8300    6.94
    7839    21.2
    3870   22.88
    2419    84.7
     828   89.57
    4433    98.5
    3254   14.92
    8732   50.67
    1128   66.26
    8349   38.14
    8000   45.37
    6608   19.11
    2976   21.99
    6163   50.72
    4026   94.24
    9046   75.21
    5542   66.73
    6905   87.18
    7444   18.85
    1838    1.86
    3569   88.36
    3694   75.88
    1747   48.03
    3068   23.74
    9966   88.93
    6156   84.46
    1327   12.37
    1714    73.4
     890   92.11
     483    4.77
    1645   86.21
     915   92.52
    1208   54.98
     982      19
    9383   39.21
    7438   51.25
    4059   31.52
    6643   17.97
    4946   85.34
    2545   55.22
    4661    0.44
    7878   82.72
    2461   72.37
    4567    16.7
    4660   66.11
    9848   30.89
    4267   98.11
    2789   12.73
    8458   57.49
    8264   39.61
    1890   78.96
    5863   38.71
     131   21.25
    2337   51.23
    3473   62.73
    2812   96.97
     198    9.96
    5688   49.68
     128   35.43
    7407   95.04
    6223   19.93
    5354   48.79
    5561   34.98
    1536   89.78
    4331    1.47
    6747   37.86
    2684   73.92
    6656    7.18
    3841   84.59
    8528    7.66
    7359   25.68
    4551   31.86
    3445   32.52
    5192   33.34
    5409    1.02
    4719   39.38
    5385    35.4
    1939   57.14
    1094   69.81
    5685   44.94
    1873   41.97
    4919   26.16
    8840   97.63
    9432   99.16
    1057   97.09
    1360   41.91
    7060   21.27
    8866   96.25
    8586   11.33
    7484    3.98
    9536    72.7
     996   63.79
    8870   83.78
    3540   65.97
    5844   26.56
    1675   66.19
     870   75.85
    2908    95.6
     585    81.7
    5509   13.46
    6441   87.59
    5649   43.54
     362   42.54
    3241   37.63
    1167   77.42
    6336   71.69
    1739      40
    9859    0.15
    9134   63.03
    3592   70.63
    2670    1.71
    4520   98.06
    2295   89.97
    4573   84.93
    9156    3.69
    9090    9.87
    6816   43.66
    6141    34.9
    9911   47.54
    9522   24.56
    3238   62.31
    8507   98.55
    5474   10.72
    2185   84.01
    1080   85.49
    4939   99.56
    6784   50.26
    5402   84.79
    2209   53.63
    5899   12.51
    4677   21.05
    3003   13.41
     956   73.61
     714    54.4
    1196   13.52
    5571    39.1
    2427   89.69
    6831   92.97
    7111    3.38
    4360   93.81
    9900   32.57
    8114   73.65
    8627   17.47
    3739   49.23
    4155   42.86
    3228    57.9
    1008   48.12
    1664    6.34
    9698   82.83
     149   70.35
    5296    71.4
     124   15.28
     307   71.81
    7443     4.8
    4778   43.33
    9420   17.25
    8754   72.66
    1552   19.44
    6031   51.08
    1336   56.95
    7050   13.13
    7952   37.86
    9283    0.23
    7353   18.96
    3263   83.16
    8286   62.73
    5344   47.86
    6855   59.23
    6724    7.22
    4620   15.29
    4955   25.74
     834   20.13
    9203   76.21
    8247   57.86
    9559   35.06
    5724    7.75
    1533    1.33
    5612   83.18
    2424   68.68
    2854   43.42
    4497    7.81
    4931   53.67
    5949    9.08
    6149   25.87
    5032   34.79
    7748    6.94
    7310    6.21
    8284   90.33
    6400   67.44
    9540   15.49
    3528   98.17
    4654    27.9
    7236   81.72
    8875   68.26
    8832   22.33
    1135   46.08
    3089   23.75
    6825   64.48
     227   47.94
    2869   68.58
    8042   55.43
    2978   51.73
    1223   33.15
    3909   55.59
    8745   56.78
    7035   63.79
    3623   71.85
    7143   71.42
    6249   52.61
    4131     2.9
    4499   55.08
    7409   32.93
    7354   12.44
    3846   86.01
    8777   38.08
    1332   82.56
    1367   17.22
    4168   15.83
    3045   74.53
    2579   70.89
    2866   23.86
    8735   45.67
    6577    11.7
    3000   16.23
    7473   40.75
    3609   82.13
    4130    3.33
    4878   35.04
    6122    13.7
    4109   29.93
    3195   43.12
    3119   15.93
     208    8.43
     635   96.95
    2824   48.55
    2758   35.38
    6986   59.47
    5783    33.9
    4287   70.72
    5131   72.93
    1356   24.46
    3736    63.8
    8066   87.87
    3926   17.78
    4367   79.76
    3856   24.47
    4023   12.51
    5294   80.86
     552   73.51
    4053    1.38
     602   10.33
    3768   38.85
     116   89.18
    2085   65.81
    8877   77.08
    1236   90.33
    9940   99.43
    1728   80.26
    9279   21.48
    1586    41.7
    4614   34.56
    3456   32.06
    6160   52.08
     595    9.66
    8851   65.13
    4068   61.52
    2400   31.96
    7009   22.12
    8537   32.26
    9887   62.06
    3137   40.99
    4490   63.26
    5090   74.05
    6839     9.2
      85   17.89
    9321   47.69
    2703   76.54
     100   53.32
    1910   25.75
    4200   14.84
    6361   35.01
    9944    17.3
    5788   29.02
    5737   35.66
    3572   89.84
    2280   26.37
    5121   93.96
    4119   69.73
    7059   43.16
    2191    5.27
    5579   95.68
    9036   14.65
    6758    0.79
    9527   38.76
     542    6.35
    4025   84.89
    2460    42.9
    6308   33.08
    1585   22.57
    8620   13.46
    6853   26.26
    4040    96.7
    8589    7.56
    7150   78.26
    6651   80.53
    1779   47.65
    1723   99.94
    4977   67.11
    3481   84.85
    7260   14.02
    5251   14.13
    6180   33.54
     796   23.77
    6070    55.2
    9417   72.71
    8016   33.11
    1911   53.44
    4056   75.95
     622   77.03
    1744   59.87
    9367   26.28
    5181   41.54
    6894   56.26
    9749   57.79
    2197   65.22
    6063   82.95
    2641   26.99
     353   94.01
    4577   33.11
    8107   19.12
    4638   38.91
    5911   45.91
    3810   85.18
    8915   64.39
    6192   79.33
    3740   86.99
    6961   74.04
    9750   65.92
    8608   44.46
    6969   99.69
     741    1.31
    9296   11.72
    9402   66.24
    3271   50.29
    9711   94.46
    7481   37.89
    7459   53.04
     769    92.5
    5340   10.43
    7742   28.03
    3918   84.11
    1034   20.23
    2045   97.93
    9592   62.03
    3375    57.9
    8219    8.23
    3924   25.94
    7782   14.06
     111   37.15
    4940   72.38
    9623   60.83
     512      28
    6668   29.54
    9178   28.47
    6730   36.69
     192   57.71
    8975      96
     844   11.23
    1629   95.61
    5009   74.35
     806   40.21
    9720   79.91
    1891   80.13
    9497    57.7
    1348   58.84
    5100    20.9
    7202   65.24
    1510   17.07
    8538   71.41
    7957   96.87
    4183   93.15
    4835   97.27
    7116   67.67
    9775   99.13
    1988   20.63
     936   11.48
    9012   86.77
    2747   89.82
    4220   62.42
    8631   89.23
    2069   18.59
    2289   54.56
    7450   25.02
    2013   36.78
    1091   58.62
    9243   35.48
    7010   35.09
    8423   49.21
    7730   40.59
    9661   90.51
    1667   58.54
    4623   58.08
    1908   75.85
    5368    1.61
    7866   32.13
    6034   42.78
    9799    4.02
    7729   85.43
    9045   53.26
    6774   75.21
    3638   82.87
    4424   44.07
    6676   63.25
    7007   18.61
    8198   25.64
    4920   65.21
    2556   94.34
    5973    5.17
    9511   85.25
    5955   97.91
     868   49.96
    6233   50.24
    6278   34.98
    6893   88.49
    5458   95.89
    2265   62.72
    1604   87.96
    3476   15.48
    7097   93.68
    9684   69.39
    8761    84.1
    1247    57.3
    4590      16
    6895   99.58
    6067   48.45
    8930   95.89
    5558   16.56
    9603    76.1
    6526   29.89
    1701   27.13
    6530   75.17
    2969      55
    7156   57.33
    1274   37.87
    7824   21.42
    8769   74.61
    5756      50
    8343   56.95
    9787   22.83
    4576   58.38
    4480   59.31
    5186   95.93
    7642   24.82
     508   61.78
    8633   33.85
    2098   50.29
    7323   34.52
    7398      38
    6944   74.85
    9704   80.96
    5207   54.28
    4887   71.98
    7941   77.14
    2559   62.77
    1178     4.5
    5246   40.48
    7552   64.78
    9606    3.34
    7106   39.25
    4402   36.25
    2438   85.27
    6438   66.34
    1688   19.39
    3013   96.66
    2109   83.34
    9769    7.86
    8376   35.41
    5135   23.52
    9819   87.71
    7945   13.26
    6100   20.68
    6009   64.73
    5292    53.1
    9146   91.21
    8704      66
     212   16.62
    1574   43.96
     675    26.5
    7810   73.99
     543   48.22
    5118   88.92
    4701    95.2
    3466   72.24
    7629   70.39
    3975   15.55
    4060   67.94
    4045   55.72
    8135   14.27
    3166      75
    2393   35.26
    2829   45.34
    9573   73.32
    7216   29.04
    2323   10.52
    5282   33.53
    4531   78.64
    8109    60.5
    6556     4.2
    1850   77.02
    8101   45.23
    1006    19.7
    9434   90.48
    2585   52.87
    4691   68.76
    2569   92.93
    8292   43.18
    4171   34.77
    3169   96.23
    8285   20.73
    6572   76.41
    7931   44.76
    6736    7.21
    6487   62.81
    4079    13.4
    5654   35.81
    9574   35.46
    3477    61.5
    2015   26.44
    7985   69.36
    3146   86.66
    1923   20.85
    9563   67.57
    6115   95.89
    8067   42.37
    5295    80.6
    2255   77.53
    3153    7.56
     516   36.54
    3535    8.36
    5504   74.37
    8447   35.24
    9521   93.87
    7132    5.79
    3547   54.18
    5565   93.23
    2586   55.32
    5787   85.79
     251   20.04
    2791   63.28
    5847   47.05
    7758   94.59
    6708   35.67
    7177   84.21
    3069   63.72
    3545    34.3
     643   44.04
    8978    5.51
    5138   53.17
    6933    6.88
    9929   61.51
    5588   20.42
    2902   34.45
    4276   69.23
    8291   80.54
    9834   44.69
    3713   76.71
    1345   18.06
    3417   91.31
    4057   38.33
    9965   49.61
    7207    18.7
    8526   62.64
     528   20.34
     378   85.84
    7548    0.76
    9309   47.98
    6014   10.35
    5637   23.11
    1503   32.13
    2190   73.29
    6016   87.05
    4108   66.67
    8775   79.84
     722   22.57
    9473   74.95
    8177    8.72
    3330   10.89
    9781    62.2
    3960   10.67
    2832   21.38
    8935   51.54
    1092    18.6
    2984   38.78
    3814   82.82
    2830   12.45
    4634   63.65
    6745   44.21
    7071   84.66
    7075   71.07
    4306   57.62
    6620    1.85
    9642   47.17
    9857    75.2
     219   20.98
    1805    3.53
    8829   65.61
    2211    30.5
    9300   81.08
     669    2.19
    1844   68.31
    6618   40.69
    8444   50.73
    6906   91.64
    1742   15.42
    7851   62.42
     916   58.05
    2940   77.77
    7370   88.89
    2410   67.31
     896    3.59
    6461   59.01
    7242   44.36
    4087   47.89
    3388   60.24
     658   14.79
     861    5.81
    5050   51.07
    9853   86.84
    3501   24.27
    4265    0.13
    2610   14.13
    1480   94.62
      72   68.75
    6148   16.69
    6694   48.31
    6425    38.8
    4215   70.63
    8004   89.54
     859   68.98
     756   54.65
    8751   81.78
    4039      64
    6885   30.95
    9897    43.8
    4093   38.83
      61   18.32
    1027   20.28
    2558   97.41
    6527   46.63
    2151   35.17
    1478   58.39
    9060   44.39
    5527   81.09
    1826   80.76
    4412   13.31
    3359    47.2
    5585   35.45
    1851   84.07
    3107   13.76
    4038   47.35
    8880    37.8
    9015   62.46
    9148   81.43
    2166   23.26
    2550    0.39
    4379   21.45
    5715   48.18
    7767   27.29
    7722    3.34
    7569   42.01
    4407   81.15
    9890   61.64
    2377   10.74
    5624   21.25
    8466   28.66
    5287   64.35
    9910   51.44
    8187   52.94
    5816   91.34
    8128   47.66
    4976    43.3
      51    0.75
     710   38.68
    3702   34.01
    7622   28.67
    6979   95.96
    7117   83.01
    1783   71.85
    5828   93.44
    8263   95.36
    5473   15.15
     191   11.74
    7224   17.38
    4095   36.92
    7211    7.26
    5622   96.89
    4509   70.83
    9225   44.96
    1592   18.72
    5338   19.06
    7788    9.92
    1530   31.65
    2018   48.33
    6765   56.35
    5305   21.96
    7503   71.42
     829   66.73
    1710   42.08
    5017   77.46
    5831    71.2
    7590   16.33
     234   72.64
    1258   66.28
    6203    4.75
    3593     3.6
    4945      92
    8678   70.26
    7718    7.91
    1691    2.11
    5015   77.67
    9347   14.62
    9625   90.77
    6558   40.75
    5983    4.13
    8505   31.52
    3131       2
    7093   64.92
    2360   70.94
    2893   69.14
    6739   41.09
    8965   74.25
    7973   12.81
    5414   13.11
    7136    3.43
    1610    1.84
    1122   83.43
    1141   78.46
    6738   44.38
    6727   62.09
    2108   30.94
    6454   19.29
    3446   59.99
    4303   86.86
    6621   71.43
    2508   32.38
     514   85.08
    1085   50.53
    7463   67.83
    9292   48.12
    6673   41.97
    5634   64.51
    9248   32.95
    5926   66.98
    9479   96.27
    2444   44.68
    8647   32.35
    5592    9.74
    1468   60.94
    2720   22.29
    8047   93.07
    6489   25.03
    1628   41.05
    2706   95.08
     279   90.74
    8643   55.94
    3905   16.81
    6700   44.64
    1853    0.96
    3246   71.73
    1465   86.19
    9636   74.68
    5129   18.22
    2596   53.44
     817   45.65
    3208    4.19
    4765    0.49
    5367    7.92
    9120   66.53
      95   52.56
    2714    74.2
    1581      56
    1334   88.92
    2305   50.92
    8699   85.01
    2834   99.78
    3873   73.06
     540   30.24
    2739   33.96
    6119   98.24
    4272    1.13
    5952   87.83
    8648   67.23
    7416   40.47
    3560    7.68
    8119   64.71
    8613   25.46
    7643    3.23
    4526   39.18
    6359   55.82
    6167   49.42
    7632   20.49
    8833   24.93
    6277   35.06
    4876   37.76
    9641   94.72
    6975   71.14
     496   17.87
    3369   38.28
    2985   67.93
    6107   47.81
     507    9.45
     547   80.77
    8828   20.13
    8089   30.51
    1361   11.16
    4642     2.7
    8307    73.8
    1116   72.51
    5413   73.51
       3   28.67
    1589   64.88
     901      62
    6838    38.4
    1175   55.45
    6599   58.65
    1124     0.5
    9676   79.68
    8716   14.39
    4124   34.14
     184   42.48
    9404   51.04
    3323   51.94
    2738   94.23
    8485   62.66
    6390    1.88
     506   56.86
    6450   61.45
    6502   62.11
     294   45.99
    1550   64.25
    5957   66.43
     816    5.85
    5389    68.6
    7405    25.4
    7394   72.38
    5375   65.35
     592   15.13
     430   14.41
    1863   91.19
    3124   47.89
    9812   29.83
    6010   24.89
    7001   11.18
    1547    53.2
    1535   24.63
    9912   83.39
    7774   18.53
    4739   37.54
    8443    9.03
    4622   26.48
    4382   85.08
    4602   22.98
    3608    27.3
    9468   31.29
    1449   56.23
    1055   83.96
    9610   70.52
    8692    9.01
    3352   13.28
    1514    1.06
    8396   91.74
     563   24.07
     497   28.18
     182    4.03
    6304   98.24
    1118   82.19
    9989   87.06
    9672   68.66
    2842   12.53
    2898   36.87
      64   95.37
    7956    1.33
    1408   43.52
    5755   71.93
    3005   15.82
     684   55.68
    8702    47.4
    9618   36.88
    7844   10.99
    4030   95.25
    5663   24.59
    8431   77.28
    7975    39.5
    7802   42.16
    4190    32.4
    6716   65.34
    9696   82.56
    3035   54.61
    8500   38.65
    4167   61.33
    2570   43.73
    9332   35.06
    5071   54.34
     352   66.75
    4598    14.2
    7303   87.24
     827   23.75
    5387    20.1
    2624   92.38
    8222   30.38
    2963   82.35
    6447   95.03
    8192   81.36
     201    44.8
    1276   79.41
     529   40.04
    9604   43.84
    4154   74.94
    7153      83
    7107   41.07
    2634     1.5
    4594   88.06
    5157   85.78
    1354   78.82
    6492   52.44
    6424   15.17
    5582   65.53
     313    55.1
    8958   53.19
     970   36.11
    3650    57.8
    8083   23.13
    7541   38.83
    3951   30.48
    9886   21.44
    5040   29.61
    8797   48.13
    5746   51.27
     755   65.09
    4115   61.58
    7855    7.07
    7595   32.83
     734    5.68
    6470   83.24
    7947   22.34
    3643   85.15
     772   93.67
    7451   92.97
    4453   92.31
    6973   16.36
    4745    2.58
    3556   53.66
    6927   18.59
    7362   63.12
    3672   97.39
    5800   48.17
    6312    7.04
    8971   51.92
    1914   93.25
    4561    35.5
    9860   35.09
    8039    5.61
    1084   65.16
    3793   23.96
     104   59.17
    5668    4.07
    6257   55.51
    4326   44.71
    5754   26.94
    3331   79.71
    6623   25.16
    3499   70.82
     197   15.13
    6362   39.88
    5982   39.81
    9353    7.62
    7821   24.99
    5259   51.92
    6956    6.92
    3953   79.14
    9856   92.31
    8818   27.29
     909   42.26
    8110   27.32
    9113   44.57
    3368   90.78
    4139   52.85
    3014   99.12
    2396    21.7
    2977   86.48
    2169    70.1
    4817   59.13
    2373    53.4
     973   45.64
    8825   40.65
    2766   26.63
    4103   78.39
    9551    28.3
    7329   76.14
    9941      60
    7124   23.81
    1333   42.05
    8450   12.86
    6865    51.7
    6106   51.37
    5074   49.72
     865   93.38
    9073   80.87
    7274   83.26
    1722   83.09
    1590   11.41
    8499    4.89
    7343    2.49
    4667   42.13
    2386    0.21
    6380   72.73
    6886   73.97
    5635   40.69
    2244   86.56
    3401   27.86
    2694   60.95
    4728   74.86
    1866   47.31
    9888   74.47
    6812   95.01
    1965   94.34
    9075   50.04
    7347   74.22
    5097   52.58
    2840    9.64
     263   18.34
    8070   30.98
    4193   77.61
    5786    6.33
    1751   97.52
    8582   45.26
    5537   33.16
    7786      93
    1954   22.89
    1588   74.97
    2505    7.88
    9549   51.67
    6429   62.79
    2609   29.66
    9690   34.19
    4232   62.79
    5073   46.35
    2882    2.07
    4502   43.78
    3661   79.02
    2129    9.99
    7385    9.23
    6006   97.52
    3996   75.89
     671   49.87
    3607   39.16
    3304   89.32
    3764   73.68
    8238   14.57
    9371   38.19
    5120   24.01
     556    7.78
    5363   32.55
    9154   94.44
     376    34.9
    2162   27.24
     310    55.6
    4671   33.58
    1729   70.41
     239   87.08
    3831   26.09
    8830   34.76
    9080   21.64
    8112   99.39
    8762   94.53
    5260   59.23
     866   89.77
    4514   19.35
    1885    22.6
    3896    8.54
    4314   65.26
    6550   65.92
    1059   47.81
    4078    66.1
    8807   50.15
      44    70.6
    7108   28.88
     419    3.74
    7271   37.28
     360   16.14
    4670   52.88
    7244   68.66
    5051      26
     276   35.79
    5384   57.25
    9555   47.73
       1   86.75
