ID      Score
   77403   74.18
   89430   15.31
   38611   33.05
   21052   13.88
   73050   43.16
   50087    1.96
   16667   11.47
   46117   81.15
   32403   53.18
   58614    5.72
   42105    0.66
   17346   35.97
   32550   90.97
   56277    49.8
   29901   44.89
    2633   41.59
   12021   45.86
   30818   36.88
   46568   45.69
   12483    1.22
   31652   20.12
   52221   27.61
   22720    23.7
   94492   13.25
   69384   51.24
    4035   74.25
   51446   48.53
   52725   27.88
   66881   23.26
   60071   44.23
   13069    1.23
   42659    90.5
      11   46.64
   17551   94.89
   96575   41.85
    5175   37.85
   31640   81.83
   17363   53.78
   17343   86.81
   35944   30.87
   42710   13.04
   34987   14.52
   87282   25.57
   99909   55.18
   49078    73.4
   78728     0.9
   29318   23.12
   50126   85.42
   26523   49.55
   60239   71.04
   33598    1.77
   96635   59.06
   81196   57.25
   90848   67.72
   21551   20.54
   20374   94.45
    8804    50.1
   15113   89.64
   81442   37.41
   10095   11.69
   63754   25.34
   13615    61.7
   60586   71.12
   20444   83.46
   17718   12.79
   76284   35.06
   23214   71.05
   86560   83.85
   89572   50.92
   63825   11.14
   59742   21.85
   47375   79.75
   61257   66.83
   61705   32.22
   43142    42.5
    8576   89.96
    1638   87.47
   20648   98.55
   28547    2.37
   89140   78.76
   94840   45.78
   33281   16.65
   46054   62.24
   63353   95.14
   98349   22.59
   81998   13.03
   33788   31.35
   74822   30.85
   46128   99.77
   47621   58.19
   89636   41.85
   10643   10.04
   52259   41.02
    2711   96.88
   76428   30.69
   70790     4.6
   32573   71.11
   18743   42.83
    9253   19.47
   31760    96.1
   16183   83.71
   63604   33.04
   87611   71.87
   36844   34.62
   94429   60.95
   78050   44.11
     473   34.77
   83129   17.92
   25234     1.2
   81851    4.41
   73158   15.34
   27093   41.66
   58238   17.63
   42219   49.18
    3528   39.71
   42806   71.58
   36132   98.71
   40464       4
   15516   44.51
   42437   32.54
   79024   48.45
   32778   56.91
   24392    2.51
   52478    5.83
   13985   22.73
   30025   97.47
   59861   36.68
   69640   81.15
    9856   29.03
   58942   11.62
    6405   93.15
   27667   75.46
    8993   38.83
   93362   63.09
   52603   59.22
   16150   29.85
   38668   10.56
   59172   18.84
   49285   85.83
   41163   28.05
    6037   63.53
   97914   79.41
    8156   19.22
   42323   36.37
   38163   46.86
   28932    74.5
   11702    6.79
   67685   75.29
    6193    97.1
   25758    4.93
   39536   10.08
   47347   75.77
   88940   87.37
    9644   83.25
    6452    6.57
   34111    85.9
   76512   22.51
   72091   77.44
   13763    46.1
   66735   77.15
   18536   83.91
   75216   87.81
   33412   37.18
   77717   43.89
   91401   80.56
   28025   59.16
   45305    0.09
   11569   82.16
   22306   17.82
   21970   40.35
   74725   74.13
   77075   19.45
   77673   65.28
   68186   74.28
   57428   68.74
   34483   17.91
   53119   48.21
     808   41.51
   68898   13.22
   43075    2.24
   34201   13.83
   73369   21.76
   50727   52.94
   19759   81.61
   71175       3
   44795   50.43
   21538    27.2
   37661    8.22
   69602   18.29
   92639   13.14
   26999    7.71
   33701   62.09
   23404   56.71
   91930    13.5
   20520   60.86
   80113   71.24
   11009   52.28
   40673    55.4
   95685   37.93
   84665   14.11
   97924    3.81
   62864    9.19
    2564   42.87
   29542   52.22
   57760   68.72
   13559   52.65
   48428   38.02
   19416    3.29
   42237   23.27
   64701   11.86
   91146   70.15
   45829   41.32
   79479   64.81
   92940   42.12
   43370   73.28
   24728   91.14
   32966    54.3
   12455       2
   15046   20.44
   70923    6.58
   24999   89.35
   57840   65.42
   92688    60.8
   57108     8.3
    2527   41.22
    7550    21.1
   45518    9.86
   10501    17.7
   22582   43.65
    2550   24.73
   28342   82.96
   66909   35.04
   16757   30.13
   25504    95.2
   43737   82.09
    5405   73.02
   90649   54.69
   27085   66.32
   96463   34.26
   11107   93.28
   22327   18.47
   13009   78.57
   93235   72.77
   90884   72.62
   36495   70.26
   26377   28.42
   36694   72.65
     872   98.95
   48058   91.92
   33195     9.4
   97826   14.98
   42758   57.78
   16448   30.05
   64357   15.24
   93643   66.79
   67702   78.99
   66303   64.41
   51264   40.15
   78822   96.48
   60284   42.89
   54309   82.89
   37952   50.01
   78387   83.49
   13834   78.43
   66285   40.74
   96223   92.35
   70961   76.54
   61359   74.46
   28902   74.71
   33111   65.89
   61950   58.67
   74630    2.74
   70252   33.65
   50575   29.83
   19463   95.32
   13263   68.87
   30921    49.3
   22348   91.85
   47446   50.51
    9693   45.99
    5333   95.34
   43261   25.64
   88052   38.71
   86894   49.89
   18510   82.29
   81214   55.74
   84946   23.68
   47693   53.07
   95641   30.07
   77866   60.98
   20712   98.21
   32226   17.15
   65346    95.4
   78467   36.24
   97152   34.86
   38216    8.94
    7185   44.46
   41249    94.7
   58448   51.31
   95871   60.25
   39500   81.63
   25360   40.33
   93332   35.16
    7899   42.77
   88710   93.47
   34186   99.15
   25881    51.6
   49901    1.48
   25334   25.22
   72712   98.87
   37096   96.62
   95605    83.9
   42704   51.46
   65110   68.34
   86261   17.05
   50214    2.29
   97414   26.28
   15342    83.8
   27752   72.32
   95667   87.83
   46145   29.78
   96857   62.61
   97356   11.62
   94233    66.4
   23428   89.71
   61868   25.83
   87348   25.62
   88369   31.13
   14801    74.1
   54250   32.06
   26743   32.81
   41645   34.09
   45504   40.99
   64708    63.2
   42507   89.48
   16226   84.22
   64996   84.75
   81278   41.42
   32744   41.09
    7283   36.09
   76296   89.73
   51630      90
   10651   28.49
   82336    4.23
   87095   80.59
   19663   35.02
   14038   93.91
    1585   97.92
   91805   54.84
   90280   61.23
   73251   93.53
   68598    59.9
   38078   72.37
   76746    4.86
   11865   13.22
    6840   27.31
   51963    82.9
   28472   98.26
   56833   11.44
   65617   52.93
   92587   58.42
   37627   87.51
   25531   69.67
   94832   35.76
   52171   54.53
   95612   52.16
   91325   94.91
   25425   39.49
   27065   67.32
   59922   26.87
   78646   82.84
   38972   52.36
   40275    21.4
   34360    5.95
    5388   57.99
    5743   30.86
   61952    19.4
   28448   64.99
    5258   88.45
   76092   75.25
   36485   56.99
   31614   80.47
   81512   64.74
    2164   43.02
   95415   81.38
   92330   98.73
    6666   83.99
   87255   46.93
   37556   39.98
    2866   50.47
   53327   59.65
    2114   13.06
   47130   84.64
     285   20.33
   16369   18.28
    2861   87.84
   76569   27.05
   32091   79.34
   11135    7.56
   28558    8.48
   73670   77.97
   19327   54.75
   55045   90.29
   76948   89.33
   57482   87.79
   71989   27.18
   20086    17.5
    4970   49.36
   98084   85.04
    8213   15.73
   64833    46.3
   92878    27.9
   28937   38.38
   66917    9.29
   13866   43.14
   95468   45.85
   46345   28.88
   38577   13.62
   26607   43.54
   85749   19.76
   58875    46.6
   90306    1.74
   54922   42.85
   59869    78.6
    3272   80.09
   26525   84.47
   51109   25.48
    3219   68.53
   11418   58.32
   24515   12.77
   55361   73.63
   75371   79.97
   46607   75.15
   86967   67.17
   36640   68.16
   64061   79.89
   98713      61
   40264   53.34
    2375   49.37
   42812   40.05
   66403   92.84
   53363   55.18
   56909   75.89
   49918   73.54
   12689    27.5
   18394   86.41
   71126   57.59
   97128   16.45
   38337   72.23
   61304   38.88
   48379   49.55
    7668   67.83
   60044   45.12
   20207   91.09
   63283   33.04
   36304   61.86
   97163   79.65
   53636   89.66
   71438   53.67
   58094   54.43
   28101   53.09
   18969   26.35
   31638    8.98
   17421   63.44
   27750   26.69
   80311   39.23
   77271    2.12
   21403   92.17
   77797   76.23
    7786   11.33
    8210   77.26
   59859   68.19
   99567   55.04
   27968    5.93
   37639   51.14
   94648   86.77
   52562   62.44
   32953   63.42
   12186   18.06
    8539   22.65
   23145   99.27
   58585   83.27
   72971   21.34
   74838   63.44
   50764   31.03
   82938   51.17
   82700   92.33
   88272   54.62
   45213   78.41
   17824   15.35
   67818   58.11
   27577   61.55
   57833   24.49
   41817   96.89
   57661   14.46
   50718   75.55
   79072   71.13
     646   55.19
   54899   13.65
   44067   64.15
   98944   96.29
   68828   51.12
   21964   89.44
    9718   58.91
   73171   23.06
   95296   90.42
   12844   41.38
   68008    98.5
   71716   15.95
   11478   88.37
   33851   16.73
   99177   15.15
   71009   33.21
   24858   11.28
   30719   55.92
   53945   79.23
   26070   92.81
   60066   28.48
    9492   85.13
    4174   17.75
   64462   53.86
    6811   45.13
   32496   81.86
   56342     0.5
   76681   45.25
   80533   89.12
   23144   81.06
   46892   28.69
   48555   47.98
   25008   81.37
    6089   14.73
   61216      98
   86604   28.97
   94272   49.93
   63392   90.35
   19521    17.7
   15371   24.05
   13404   47.11
   62997   62.67
   87691   88.62
   33737   71.19
   57505   91.95
    4051   65.07
   99924   23.56
   77443   85.44
   18373   35.94
   99396   51.51
   46566   15.59
   54739    37.9
   54906   15.36
   18630   96.43
   83464   60.09
   75408   64.76
   24398    6.88
   63299   55.66
   88774   61.05
   54868   69.77
   68326   34.38
   70217    64.1
   13172   16.78
   95532    8.54
   16470   94.29
   88952   31.91
   64772   52.99
   24298   48.85
   19296   85.53
   96012   37.86
   94797   54.19
   92029    0.26
   72361    3.04
   20203   55.17
   37454   94.17
   60726   64.32
   23884   28.74
    2505    4.99
   64694   55.54
    1729   63.77
     953   20.41
   88102    19.4
   24660   44.72
   25689   64.35
   74041   92.92
   58194      86
   47699   18.24
   13199     3.3
   97413   77.85
   79872   92.63
   86584   57.03
   75551   34.66
   34668   29.54
    4713   59.79
   89664   90.03
   37455   70.28
   38471    3.47
   44089   74.18
   25862   88.87
   33211    8.16
   50846   41.09
   55393    9.49
   31621   40.41
   57931    27.6
   82800   67.05
   25045   14.51
   24799   58.91
   59410   68.17
   92613    25.8
   51425   60.98
   88269   60.12
   22221   86.48
    5136   61.24
   50391   25.13
   22824    2.83
   49194   65.85
   63254   18.15
   66451   89.61
   81324   59.54
   24069   94.06
   50138   51.16
   34387    9.92
   62693   94.02
     293   45.58
    9582    9.88
   36292   11.23
   43603   98.03
   34178   97.86
   91711   47.42
   31533    6.26
   50421   76.14
   41796   61.04
   15290   19.49
    2384   46.78
   11606   83.98
   89574   80.88
   39176   44.37
   10486    6.14
   59787   96.41
   99255   57.96
   27474   61.29
   51430    3.28
   68007   73.73
   89933   59.45
   36648   12.87
   30309   55.56
   14910   34.39
   45554   91.01
   86748   95.34
   36798   48.97
    2438   34.69
   42309   31.84
   39041   96.87
   31928   37.75
   75219   61.27
   60881   84.16
   94692   68.31
   62964   64.85
   95214   71.14
   47941   91.85
    8697   91.38
   30216   18.41
   43722   39.71
   12290    2.17
   91092   96.68
    6643    0.32
   10365    25.5
   68941   75.99
   99901   18.66
   47626   18.35
    2450   43.06
   91618    9.37
   13081   28.62
    9781   90.36
   44168   64.93
   37740   38.52
   54831   22.39
   65800   44.83
   55955   53.63
   14368   85.86
   40519   47.96
   12875   72.05
    1096   44.59
   18383   21.41
    6520   87.21
   59902   90.75
   25903    2.86
   98762    52.7
   43070   19.94
   47137   96.84
   15353    76.5
   26056   81.33
   92295    13.1
   58461   49.25
   33072    9.07
     441   71.69
    9673   15.94
   31863   13.98
   66869   28.24
   37252    1.75
   35994   69.46
   74840   93.18
   36062   97.92
   78817   37.86
   74610   67.43
   50430   29.98
   81299   19.02
   94536   46.07
   76809   17.18
   61277   88.18
   32711   50.02
   55236   17.82
   40879   59.14
   11986   27.45
   31502   76.74
   68709   62.98
   34950   88.76
   66951   11.02
   82832   85.41
    1864   39.43
   51429    19.4
   73329    7.72
   41636   54.91
   45244   49.98
   79470   49.39
   72192   88.89
   84165   93.27
   95618    70.7
   84533   61.75
   51215    95.7
   46775   90.33
   63682   29.05
   95922    2.34
   67732   80.51
   13428   83.93
   48189   52.23
   70481   48.73
   39966    5.79
   62941   60.12
   27123   53.27
   43899   63.72
    3048   12.27
   40793   61.45
    5288   87.42
    6959   34.09
   48423    61.4
   20589   50.37
    5726   66.36
   95578   51.72
   66538   20.18
   68306      43
   45191    0.24
   76908    15.4
   51077   59.55
   17797   91.17
   49120   16.34
   25497   86.32
   55644   18.64
   40815    70.6
   71544   87.42
   80062   29.07
   39645   69.92
   85609   58.24
    1823    2.12
   22004    13.2
   88171   89.51
   90414   94.53
   49931   80.99
   20779   50.81
   72548   21.32
   29025   40.58
   99641   49.12
   11349   43.47
   65179   15.86
   14235   27.82
   86304   18.52
   38507   99.56
   41829   49.25
   43066   38.53
   79925   95.59
   66284   37.22
   59987    90.6
   64224    5.88
   49821   54.66
   80641   39.93
   33379   54.61
    4443   29.46
    3939   68.58
   67091   17.53
   24625   85.22
   88947   68.22
   69825   19.16
   40728   86.19
   96235   80.66
   28354   32.82
   13034   36.78
   26602    9.37
   41642    6.16
   55647   22.17
   94753   88.09
   47775    2.73
   29387    87.5
   19372   72.32
   59752   99.09
   30236    0.46
   26852   88.77
   77332    24.3
   42210    4.08
   57156   98.38
   98382   52.81
   19563   43.43
   37372   47.02
   55764   27.96
   83213   66.15
   53972   28.27
   99183   75.18
   25001   57.78
   33015     7.1
   46452   19.45
   17251   81.77
   85862   44.78
   15382   88.89
   35367   97.41
   85739   11.88
   89894    38.1
   37542   44.28
   96506   74.01
   96128    2.32
   96050   36.62
   13349   20.49
   58416    23.8
   25713   56.49
   77450   34.37
   84495   27.45
   95895   82.74
   50274    38.5
   29604    63.7
   72713   57.53
    7581   37.25
   53324   78.17
   93444   43.29
   17328    1.64
   42629   50.94
   17931   53.71
   62012   70.98
   12312   50.32
   24253   66.72
   86757   35.78
   94818   48.36
   32197   36.68
   60603   57.39
   96732   95.13
   74718   12.36
   50416   27.03
   62331   47.39
   78106    52.7
   34554     7.1
   17138   61.02
   53223   57.27
    9026   18.18
    5054   91.08
   84977   23.37
    4716   90.17
   21170     9.5
   68261    65.1
   69720   54.53
   35972   29.37
   32488    5.48
   27309   30.21
   20115   49.69
    9379   64.64
   13127   63.52
   57557   35.03
   22085   95.24
   37063   18.71
   95603   71.99
   53241    11.3
   55448   94.44
   68587    34.9
   81611   52.94
   21368   64.04
   53505    78.7
    7420   73.28
   24468   18.86
   52550    10.8
   51255   13.26
    3527    5.09
   27570   25.67
   47005    0.77
   60375   49.88
     101   66.18
   96102   29.84
   17252   98.54
   10074   24.42
   40553    92.3
   32155   54.24
   58536   55.56
   49320    96.6
    9012   38.48
    6537   47.18
   26203   19.54
   16471   61.37
   86182   10.53
   45197   99.27
   73820   48.95
   58991   99.26
   67473   97.75
   74605   22.41
   78657   89.09
   37225   76.56
   91891   67.88
   61221   45.11
   29565   27.08
   99480   21.22
   59740   72.01
   67477    90.1
   87043    86.5
   74568      87
   30044   76.68
   81881    2.07
   82170    71.5
   58616   32.61
    2581   97.76
    4721   57.19
   13164    41.4
   50760    23.5
   27154   81.06
   60673   57.57
     608   24.71
   62353   71.45
   15294   29.81
   16661   87.12
   69596   42.77
   12804    5.04
   16248   22.15
   62311   32.31
   20794   94.01
   90424   52.35
   19095   21.51
   22976   91.28
   12645   90.23
   65876   69.02
   38011   69.71
   99537   17.39
   10761   87.83
   47261   97.84
    7200   56.22
   33758    64.3
   87892   35.98
   79153   71.49
   97742   57.37
   33132   78.97
   19791    9.49
   76802   38.52
   90100   89.36
   96519   48.56
   17283   28.86
   46263    5.92
   21097   23.84
   87517   74.84
   88763    5.72
   16012   23.11
   48055   83.72
   82291   31.78
   85557   96.22
    5409   31.49
   16330   71.17
   43616   47.75
   76733   29.16
   62238   46.98
   80678    19.9
    7021   12.24
   74126    1.45
   21724   30.99
   19444   17.29
   32913   63.49
   15126   52.43
   47423   17.36
    1333   34.76
   89269   15.72
   84857   68.22
   62423   33.83
   50028    9.42
   12829   15.62
     461   17.09
   62143   19.22
   80643   96.37
   72301   29.49
   29381    6.84
   45014   71.03
   64660    1.29
   53043   36.51
   29199    6.81
    6921   96.56
    5950   89.72
   36948   61.01
   52499   55.96
   91794   69.09
   46121   13.41
   79674    3.81
   46595   49.45
   60048    2.05
   36684   98.58
   66940    31.4
   40480   23.45
   31897    1.03
   10053   54.17
   80252   79.95
   43449   60.96
   12209   73.97
   47312   83.24
   52445   22.94
   23886   97.57
   69328   13.88
   28703   78.61
   20981   43.08
   89920   39.24
   67894   61.06
   59953   37.89
   27143   66.94
   71347   19.67
   20191   78.47
   17584   47.13
   32471    5.04
   90819    23.5
   27775   55.08
   80836   48.45
   46274   18.79
   79807    7.32
   44862   36.37
   80125   63.06
   70528   22.16
   31670    11.9
   14479   31.69
   78005   45.97
   67363    4.31
   22292   41.09
   80761   16.53
   42110   83.55
   57500   35.81
   85806   82.71
   81119   76.53
   89223   73.64
   55946   62.97
   94582    10.7
   70835   90.42
   73807   43.81
   10219   42.28
   39378   26.15
    1008   75.75
   85456   34.67
   88830   87.51
   73330   83.19
   85697   97.67
   22612   69.54
   70943    5.15
   49337   61.61
   14943   42.98
   18762   77.73
    9338   80.31
   40742   72.81
   94924   91.25
   72660   72.31
   19515   85.51
   22146   41.08
    6036   84.39
   86921   17.45
   73219   68.86
   76421    7.55
   22021   92.44
    5615   25.17
   35956   19.24
   49980   82.03
   47362   91.93
   75566   77.23
   31155   23.87
    4292    65.1
   68293   83.29
   57396   60.95
    6531    75.5
   66946    9.77
   44206   23.03
   94602   39.03
   27959    3.87
   79770   53.42
   60006   27.39
    5160   96.67
   20018   43.89
    9460   19.11
   73535    8.32
   66822   64.57
    3718   72.81
   88229    75.9
   27863   42.27
   57143   98.66
    1491   97.11
   95780   79.83
    3602   16.05
   83665   76.61
   34203   57.01
   38695   87.75
   93850   23.16
   67871   21.33
    4834   12.49
   13232   13.31
   92739   98.31
   40106   46.81
   72168   59.74
   11630   78.62
   32325   40.74
    7099      60
   37785    89.1
     350    48.4
   69354   24.47
   45724   15.27
   95232   57.78
   51012   96.92
   56451   43.04
   23290   10.82
   50451   32.33
   96415    37.6
   49543   76.07
    2183   93.53
   54847    19.6
   37903   20.01
   62608    5.64
   68812    78.3
   27709    4.15
   86523   72.09
   54612   95.08
   99640   81.36
   49807   27.82
       1    36.2
   17840   12.11
   59194   72.69
    1499   41.65
    3393   31.51
   42543   17.32
    3943   50.29
   16167   71.37
   97201   27.34
   44033    3.96
   11181   94.34
   19109   57.31
   67389   80.02
   92883   12.42
    2576   61.32
   88185   51.17
   77931   13.62
   79451   96.48
   76068   78.87
   57041   91.96
   65934   81.34
   31749   74.48
   27175   66.03
   74934    2.52
   77705   44.72
   76666   66.99
   62036   65.55
   48884   33.28
   43754   74.26
   49362   68.42
   12416    5.22
   76883   53.92
   90538   48.98
   92331   97.68
   88503   80.12
   89830   95.48
   71441   57.43
   93335   43.24
   60831   20.36
   72088   63.72
    1338   30.86
    1955   35.92
   61381    34.1
   20109      55
   84982   73.69
   36664    3.49
   92811   67.91
   51394   55.74
   35650   81.37
   55924   46.25
     740   29.74
   46948   53.77
   54446    39.7
   36221   45.31
    6874   81.36
   18934    4.78
     685    42.3
    8051    0.52
    1586    74.5
   51226   70.35
   67462   88.63
   90216   36.73
   73582   24.93
   66740   36.19
    2032   97.14
   94152   48.96
   44897   23.17
   79777   77.48
    6437    2.26
   74404   77.98
   10848   23.46
   26722   64.57
   88462   79.01
   42586   10.55
   17650   86.38
   94751   46.73
   32999   40.74
   44959   40.64
   22207   45.69
   35097   65.91
   64879   88.57
   14205   20.21
   99159   77.65
   71323      71
   71996   70.24
   80473   26.26
    2964   41.22
   64331   15.69
   45117   11.38
    3884   90.35
   33232    83.3
   41881   34.09
   58239    25.7
   51680   29.34
   11311    86.2
   93252    3.13
   57530   77.42
   41780    19.3
   43355   47.19
   11520   62.42
    9797   36.13
   54201   26.75
   33503   71.32
   13622    10.9
   53997   18.05
     847   95.54
   52830   75.29
    6451   41.53
   74772   84.12
   82867   44.51
   24249    11.4
   93463   49.22
   17122   10.84
   33145    64.3
    8143   90.74
   36383   37.53
   12732   43.63
   16993   86.12
   30608   64.22
   33420   77.98
   17500   51.78
   43779   74.87
   42033   55.92
   36397   73.42
   47406   76.95
   68463   78.98
   34029   90.33
   85705   48.29
   12799   56.53
   13524   50.37
   30548    30.1
   54505   85.83
   43875   37.01
   21149   49.52
   47743   90.26
   73616   11.37
   69185   85.97
   31428   92.14
   38089   40.11
   23276   88.35
   23185    50.5
   34184   20.42
   68539   17.28
   19823   37.81
   45022   77.37
   62270   13.08
   64008   91.63
   87499   76.63
    9439   16.41
   15948   13.72
   88875   64.18
   96502   11.48
   97760   46.29
    7151   94.93
   15212    8.65
   86982   32.33
   32600   74.98
   91947   47.59
   40265   80.87
   10944   39.66
   81137   72.68
   39489   95.58
   14200    12.9
   56488   59.82
   32694   64.53
   37987   85.31
   33600   39.13
   25016    40.6
   34315   98.44
   78310   89.84
   66766   93.59
   60327   31.07
   19455     1.1
   30949   61.76
    4154    3.44
   48487   65.63
   36910   82.56
   44899   57.64
   36043    4.31
   68237   83.29
   82097    3.25
   62288   51.94
   28721   25.59
    8607   55.42
   12503   98.84
    5427   38.43
   98488   93.68
   42884   15.46
   40867    42.1
   75984   61.15
   48541   37.92
   59914   90.28
   39767   88.84
   49062   20.87
   20956   14.76
   56541   16.65
   41497   35.26
   13479   67.82
   98029   70.41
   66592   68.85
   15729   62.28
   90074    4.02
   58939    52.4
   71131   92.59
   37337   85.81
   23365   50.56
    1703   30.61
   87855    38.1
   38806   62.88
   91529   55.08
   51870    76.1
   37705   35.75
   52522   87.63
   15717   38.39
   40898   55.37
   35173   75.92
    3995   48.22
   58411   48.66
   84460    29.5
   19570   45.68
   54003   68.18
   61364   35.08
   18877   79.68
   70344   60.08
   78746   27.26
   15142   98.42
   78818   71.19
   34023   90.58
   23783   21.36
   80149   21.96
   87647   81.49
   92579     6.2
   83300    9.56
   45440   74.42
   17514   92.98
   55878   78.19
   12461   51.81
   45691   78.87
    2364   62.95
   22865   32.34
   26707    3.26
   41168   68.57
   72918   73.75
   84011   13.68
   80138   26.59
   47561   68.05
   41699   93.45
   66393   64.01
   65435   99.64
   19714   69.14
   39694   19.65
   14171   32.22
    9202   44.22
   96228   43.33
   52051   52.19
   52164   83.77
   59119    2.25
   21025   85.02
   50652   26.26
   94506   77.82
   98560   14.83
   52937   15.13
   52365      83
   54566   14.77
   91484   43.57
   10385   96.76
   55880   33.61
   86288   75.48
   66146   88.46
   67374   73.54
   21935   98.73
   49277   71.86
   43225      15
   50541   80.06
   37453    6.62
   57192    1.14
   37934   91.69
    9812   71.27
   55555   17.47
   36387   13.26
   21599    6.71
   44587   36.78
   32096   80.03
     929   57.57
   13836   45.69
   23781   23.82
   40838   50.53
   43532   56.89
    5550   88.36
   11253    85.5
   92589   25.25
   14764    6.33
   45971   71.44
   83301   43.05
   45868   81.42
   48104   86.56
   53080   63.43
   54272   50.01
   50477    37.7
    1544    5.79
   26010   80.29
   41272    4.88
   77635   62.64
    1368   13.01
   39887   99.31
   65159   82.61
   95064   94.69
    9255    69.7
   29457   40.83
   27219   59.77
   86970    16.2
   19562    8.16
   89672   84.61
    3375   37.52
   68290   50.48
   94177   26.21
   92935   57.52
   29062   45.81
   59083    70.9
   28593   25.98
   15580   50.09
   70569   92.23
     370   96.22
   19291   80.65
    7753   44.83
   26292   18.97
   99404   84.28
   64870   54.15
   30161   76.66
   94799   79.98
   59750   89.44
    4392   84.54
   44596   56.06
   23305   72.82
   51218   56.94
   88001   51.23
   24885   13.13
   87896    3.67
   13896   20.83
   88701   20.46
   17789   82.25
   25999   30.15
   15443    7.68
   30028   73.34
   36445   67.37
    3270   57.27
   28270   45.48
   44473   47.28
   17186   62.79
   38001   66.31
   10441   21.43
   58472   10.83
   23076   87.78
   47189    4.64
   53433    1.99
   80499   17.87
   30446   65.79
   52832   40.87
   90394    78.1
   35205   68.23
   32441   16.44
   74624    65.6
   94716   91.36
   65452    3.74
   88849   42.86
   20032   72.04
   92548   67.38
   56455   44.69
   60532   85.21
   41230   52.01
   50456   41.21
   15930   94.19
   82983   82.85
   65298   90.99
   31149    98.3
   54329   14.96
   83805   17.08
   96609    89.6
   11669    8.54
   87428    45.9
    3755   16.71
   87709   93.99
   50737    1.09
   89859   95.21
   54549   42.63
   19225   46.07
    4248    47.4
   47590   36.42
   45482    54.9
   53939   99.58
   36932   78.21
   46037   74.61
   51696   88.21
   32508   39.99
   23551   14.68
   61464   37.61
   75831   82.05
   46455   98.25
   34445    91.6
   39316   29.84
   49006   92.66
   29723   19.11
   55940    75.4
   32190   26.44
   74382    5.64
   50487    1.28
   39476   98.47
   24672   86.37
   49268    9.44
   82782   46.04
   11363   70.93
   58296   93.45
   39888   80.06
     944    9.63
   41913   68.82
   10644   61.32
   59990   49.16
   56637   97.88
   73181   47.32
   81633   55.05
   88619   56.49
   56886   53.89
   23983    88.4
   95264   37.43
   96649   36.47
   23202   36.26
    5493    53.5
   77200   64.44
   80341   95.54
   16201   55.15
    3807     2.3
    8416   91.15
   89033   88.81
   42094   91.04
   34603     1.1
   60912   48.63
   40534   26.87
   83512   18.38
   89846   30.11
    5868   47.86
   66505   27.86
   55724   93.72
   30390   70.45
   17379   95.53
    2433   19.17
   12839    75.6
   73945    96.4
   14932   82.79
   14448   33.67
   12322    7.55
   18774    50.9
   56802   95.27
   13169    60.9
   62927   88.17
   33240   56.24
   25956   79.44
   52699   57.63
   37189   21.36
   13667   56.35
   32373   19.94
   27389   64.86
     981   18.68
   34541   97.62
   40697    97.6
   68553    1.98
     222   10.11
   52929   35.35
   25468   93.35
    5751   52.69
   50748   65.92
   89689   37.87
    8245   96.84
   89421   99.99
   13166      26
   94783    52.5
   23191   78.07
   11537   36.94
   59204    1.96
   92274   67.55
   40866   57.84
   58136   47.68
   53224   50.61
   56176    41.7
   36355    44.1
   30640   11.75
   63546   93.75
   29486   25.27
   88449   60.06
   95621   97.06
   79891   21.44
    8530   24.67
   34942   63.97
   92395   87.92
    5728   92.35
   40970   88.37
   49538   29.05
   50210    7.55
   53086   75.49
   24094    28.2
   65182   10.05
   74505   75.96
   72753   69.87
   69960   28.57
   96863   50.56
   31522     2.9
   38704   61.89
   49305   19.31
   35077   39.05
   51289   41.33
   97987   51.53
   57632   53.46
   78948   49.27
   31166   48.86
   97812   80.37
   86381   63.82
   12897   36.74
   37807   57.62
   42028    1.79
   64104   99.98
   56544   92.95
   69601     8.5
   96904    8.04
   56911   85.94
   44319   94.87
   71379   73.77
   95519   57.56
   68272   78.41
   63539   86.18
   72190   46.33
   78538   21.23
   33363   75.43
    7472   52.99
   84705   47.97
   92182   29.66
   99125   46.82
   30228   60.42
   42818    2.79
   89168   71.34
   90633    7.27
   87197   34.41
   88861   14.32
   23001   28.86
   44346   38.79
   72435   18.57
   71710   83.54
   85720   94.03
   56431   68.39
   93001    17.6
   17269   64.99
   62971    2.68
   28855   42.72
   44966   71.32
   54959   91.93
   79547    79.5
   92483   69.51
   90920    69.1
   92733   15.88
   29854   93.76
   22552   38.01
   81579   97.23
   74865   39.71
   12161   14.31
   10791   30.23
   61986    1.78
   71420   98.39
   69433   34.59
   51324   56.94
   51607   89.76
   44844   58.67
   72615    3.36
   34237   12.78
   33336   36.96
   40351    0.35
   28891    76.9
   67654   17.89
   46182    8.08
   19519   51.49
   56471   43.11
   52291   24.91
   85524   59.65
   13004    1.31
   37911      87
   11527   63.22
   46174   25.72
   42177   89.56
   20899   37.72
   65000   50.99
   93024    34.9
   38932   60.37
   16771   84.54
     276      66
   55124    5.52
   36813   92.76
   91191   30.91
    8459   96.34
   59278   87.15
   50526   35.99
   19050   86.38
   71790   83.01
   55489    98.1
   89549    7.52
   57768   54.79
   10966   35.21
     635   98.26
   86667   16.22
   12753   34.34
   80812   57.97
   13063   88.73
   37932    5.71
   51593   45.36
   21997   41.56
   99215   42.52
   42030   56.13
   29238   20.41
   64070   96.86
   54891   29.52
   73083   62.23
   19643   65.96
   83530   58.25
   18577   55.01
   94666    6.68
   64844   74.71
   57789    91.5
   44178   17.94
   99752   54.25
   98778   65.99
   76926   41.74
